age,gender,height_cm,weight_kg,activity_type,duration_minutes,intensity,calories_burned,avg_heart_rate,hours_sleep,stress_level,daily_steps,hydration_level,bmi,fitness_level
48,M,189.0,123.3,Running,76,Low,25.5,112,6.8,4,9616,1.7,26.2,9.7
19,F,171.2,81.9,Running,39,Low,8.7,129,7.0,3,10793,1.9,24.4,3.41
59,M,174.2,105.3,Running,43,Medium,14.8,119,7.4,9,10723,2.4,25.0,9.19
44,F,158.7,57.1,Running,37,Low,5.7,113,6.5,9,10130,1.7,19.2,2.78
24,F,163.4,92.6,Yoga,70,Low,5.4,128,7.5,6,7435,2.4,18.7,14.43
36,M,167.7,124.6,Weight Training,80,Low,16.6,122,5.2,9,7605,2.8,23.8,17.81
42,F,172.9,71.3,Basketball,59,Medium,11.2,137,7.2,4,9877,3.0,21.8,1.87
43,F,163.5,89.8,Cycling,118,Medium,29.9,121,8.0,7,6301,1.6,19.4,12.66
27,M,176.5,128.8,Cycling,106,High,45.0,163,7.4,1,7276,2.8,27.4,14.65
59,F,161.8,62.6,Cycling,120,Medium,21.2,108,6.0,8,9097,3.0,17.2,5.51
47,F,168.3,100.8,Yoga,71,Medium,7.1,126,6.1,1,7075,2.1,18.3,15.55
42,F,167.2,89.5,Cycling,56,Medium,14.2,118,5.8,10,9055,3.3,26.6,4.51
45,F,174.6,113.0,HIIT,36,Medium,16.2,110,6.1,2,7180,1.8,19.7,16.97
63,M,177.1,99.7,HIIT,34,Medium,13.5,109,7.4,3,10910,2.1,25.0,7.08
62,F,160.3,107.0,Running,102,Medium,35.6,106,7.0,7,9524,2.0,23.7,15.04
58,F,163.1,64.8,Dancing,88,Medium,10.4,121,8.7,8,11131,3.0,21.5,2.14
60,F,164.9,110.4,Walking,45,Medium,6.3,114,6.2,1,7738,2.9,20.9,17.27
58,F,160.4,120.3,Running,81,Low,26.5,111,7.1,2,8060,1.7,23.7,19.14
59,F,162.4,56.5,Tennis,79,High,12.6,138,7.1,7,11774,3.1,20.5,0.64
24,M,170.4,102.0,Swimming,88,Medium,20.9,138,8.2,5,9161,1.6,24.6,10.1
45,M,170.2,108.6,Yoga,99,High,12.5,151,7.1,9,6522,3.3,23.1,12.93
32,F,162.6,103.1,Basketball,72,Medium,19.7,136,7.9,7,9041,2.1,25.3,11.57
50,F,163.4,99.0,Basketball,49,Medium,12.9,125,5.9,1,8002,2.4,25.9,9.07
43,F,164.7,101.2,Swimming,31,High,8.5,176,7.6,9,8111,2.2,22.8,12.31
58,F,164.2,70.4,Tennis,48,Low,6.8,104,6.1,3,8665,1.9,17.3,6.92
61,F,163.1,96.9,Weight Training,52,High,11.7,129,7.0,7,9022,2.3,20.6,13.4
20,F,154.2,63.5,HIIT,103,Low,21.7,126,8.4,10,6490,2.2,26.3,0.47
27,M,176.1,76.3,Weight Training,103,High,18.3,147,6.6,4,7582,2.6,22.8,1.82
18,M,179.9,90.8,Running,30,Medium,8.9,147,6.6,10,8830,1.6,18.2,10.18
32,F,162.3,108.5,Weight Training,107,High,27.0,152,7.0,6,6525,3.1,19.4,18.06
56,Other,173.6,115.2,Cycling,119,Low,32.3,110,6.3,1,6408,2.4,23.4,15.2
52,M,175.8,99.8,Basketball,108,Low,23.9,112,6.2,5,12311,3.3,25.7,6.72
18,F,163.3,80.4,Basketball,21,High,5.2,171,7.3,5,5680,3.0,16.9,11.09
18,M,175.8,107.0,Tennis,102,Low,22.1,118,6.8,2,7735,2.4,17.3,17.6
30,M,175.2,137.4,Running,45,Medium,20.2,137,6.5,8,9155,2.2,25.2,19.32
58,F,157.8,103.3,Running,84,Medium,28.3,124,7.5,4,7560,1.5,22.8,14.71
39,F,161.8,82.7,Swimming,65,Low,10.4,116,5.2,5,6072,2.9,17.2,11.47
62,M,180.7,103.5,Swimming,40,Medium,9.6,107,7.3,2,13342,3.2,24.0,8.08
31,F,163.7,76.6,Dancing,71,Medium,9.9,136,7.3,10,7777,2.7,23.1,4.28
63,M,174.9,114.4,Cycling,88,Medium,28.5,107,5.9,4,7974,2.3,29.2,8.4
20,M,187.2,76.7,HIIT,110,High,39.2,177,8.0,7,9233,2.7,16.1,6.23
30,F,176.8,78.4,Cycling,95,High,24.5,177,7.5,2,12157,2.7,19.9,5.04
51,F,178.5,103.4,Swimming,109,Medium,26.2,132,9.5,7,10985,3.1,25.4,7.62
55,F,167.4,78.8,Cycling,56,Medium,12.5,115,6.8,10,9721,2.4,20.4,7.02
21,F,157.1,46.0,Walking,116,High,7.8,185,7.9,3,7249,2.5,18.2,0.42
30,F,152.6,76.9,Tennis,88,Medium,16.4,147,7.0,5,10918,2.5,21.8,8.25
45,F,173.2,117.0,Yoga,80,Medium,9.3,129,6.6,2,9523,1.8,22.4,16.39
63,F,162.3,95.7,Cycling,28,Low,6.3,96,7.4,3,12289,2.7,28.0,7.26
51,F,169.5,112.2,Cycling,47,Medium,14.9,123,6.7,10,9716,3.2,18.5,18.46
43,F,162.3,65.1,Tennis,107,Medium,16.9,119,6.9,8,8684,2.4,18.3,5.47
41,M,170.4,104.9,Yoga,86,Medium,9.0,138,6.1,8,6224,3.3,24.3,11.07
37,F,155.5,65.9,Swimming,104,Medium,15.9,142,7.9,3,8839,2.0,21.7,3.99
41,F,167.2,113.1,Yoga,96,High,12.6,143,7.8,7,6613,2.9,21.5,17.8
54,M,173.6,100.4,Basketball,115,Low,25.6,112,7.6,8,7055,3.3,26.6,6.3
49,F,162.8,71.4,Basketball,113,Medium,21.4,129,7.4,3,10182,3.4,18.7,7.4
55,M,168.9,139.1,Walking,66,Medium,11.6,105,7.1,8,9336,2.5,30.0,16.18
22,F,153.4,91.7,Yoga,80,High,8.5,187,7.0,3,5844,1.7,20.0,14.1
24,F,156.4,78.0,Dancing,113,Medium,16.1,135,7.8,3,9149,3.3,20.8,9.1
56,F,151.4,68.3,Yoga,47,Medium,3.2,141,7.3,6,8345,1.6,19.6,6.83
60,M,165.7,121.1,Basketball,48,Medium,15.5,113,7.1,6,4944,2.8,25.0,15.27
61,F,163.7,77.3,Dancing,39,Medium,5.5,124,8.2,4,5756,2.0,16.8,9.85
34,M,185.1,148.0,Walking,56,High,12.2,167,6.9,8,4028,2.0,28.2,15.97
51,F,161.1,113.9,Basketball,73,Medium,22.1,123,7.1,1,8512,3.5,21.9,18.08
34,F,163.0,71.1,Walking,26,Low,1.9,116,8.7,9,12678,2.3,20.9,4.43
52,M,182.9,132.6,Swimming,48,Medium,14.8,125,7.3,4,7213,3.2,24.0,15.87
36,M,196.3,158.8,Running,95,Medium,49.2,136,8.8,9,2449,2.1,29.4,14.78
41,Other,164.0,75.7,Running,108,Low,22.2,117,7.1,3,9359,2.1,24.4,3.37
55,M,178.9,145.0,Basketball,73,Medium,28.2,122,6.1,6,5924,3.4,28.4,17.52
23,M,181.6,125.0,Basketball,105,Medium,34.9,150,5.8,9,6683,2.3,20.8,18.09
50,M,168.6,107.3,Running,83,Low,24.2,117,7.3,4,6891,2.6,27.1,9.93
57,M,173.7,101.7,Walking,65,Medium,8.4,130,8.0,3,8423,2.1,21.7,11.69
58,F,155.0,82.5,Weight Training,118,Medium,19.4,121,6.0,5,7909,2.9,24.9,7.01
31,F,169.5,109.0,Basketball,97,High,32.8,148,8.1,1,5420,1.7,20.3,16.53
49,F,169.7,77.7,Dancing,118,Medium,16.8,132,6.4,5,10408,2.8,18.7,8.11
29,F,165.9,101.4,HIIT,73,Low,24.6,122,7.9,6,6570,2.6,22.2,12.74
24,M,181.8,125.5,HIIT,68,High,39.8,165,5.9,4,8247,2.7,22.4,16.27
47,M,173.5,70.3,HIIT,59,High,19.3,160,5.5,6,10111,2.7,21.6,1.98
55,F,163.5,66.3,Dancing,116,Medium,14.0,118,6.6,5,11890,2.3,19.9,3.94
54,M,177.2,138.0,Running,70,High,36.8,154,6.2,8,5464,2.5,27.9,16.7
53,M,180.9,106.2,Running,79,Medium,27.3,122,8.6,9,8947,2.6,23.4,8.97
45,F,166.9,83.8,Cycling,69,High,19.1,159,7.4,4,9574,1.7,27.3,2.71
30,M,180.2,113.5,Weight Training,79,Medium,17.9,163,6.1,5,11201,3.5,25.2,10.53
42,M,186.8,133.5,HIIT,21,Low,9.3,111,6.8,7,6091,1.6,23.0,17.03
39,F,172.0,56.5,Tennis,110,Low,12.5,113,6.5,5,10434,2.0,18.7,0.37
20,M,185.8,103.9,Tennis,78,High,23.0,163,7.5,4,10508,2.7,20.2,11.12
57,M,163.8,94.0,HIIT,37,Low,11.6,104,5.9,7,4890,2.7,22.9,9.4
21,M,172.7,103.4,Weight Training,67,High,16.1,162,7.2,7,6465,2.2,18.0,16.35
32,M,174.7,77.6,Dancing,35,Medium,5.0,134,8.0,4,8579,3.3,22.1,3.41
32,F,152.1,100.0,Weight Training,40,Medium,8.0,138,7.8,7,8084,3.4,19.5,18.49
27,F,162.2,100.2,Walking,24,Medium,3.0,141,7.5,3,7791,2.7,19.4,16.1
20,F,161.9,100.8,Tennis,26,High,7.4,179,7.5,9,5728,2.2,21.3,15.36
19,F,155.1,81.5,Weight Training,92,High,17.4,173,6.3,1,11471,3.2,21.3,9.77
37,F,165.5,87.4,Weight Training,95,Low,13.8,129,6.2,4,10089,2.8,24.5,5.81
42,F,167.7,91.9,Swimming,83,Medium,17.7,139,8.3,8,8809,1.6,23.7,8.31
36,M,166.9,96.3,Basketball,84,Medium,21.5,136,7.0,5,13234,1.5,28.8,4.99
52,F,160.9,76.8,Tennis,32,Medium,6.0,127,7.8,3,10788,1.5,23.2,5.5
44,M,172.0,109.8,Running,32,Medium,11.4,126,6.8,5,8882,1.5,24.1,12.2
32,F,165.5,73.8,Tennis,23,Medium,4.1,141,7.5,3,9421,2.3,22.7,3.55
34,F,157.4,70.1,Swimming,24,Medium,3.9,148,6.7,4,11830,2.6,18.2,7.98
36,M,185.0,107.4,Swimming,80,Low,16.7,120,7.9,3,4889,2.1,18.4,13.5
47,F,168.5,87.8,Yoga,59,Medium,5.2,115,7.7,7,13442,2.1,25.0,5.6
57,M,174.2,101.0,Tennis,75,Medium,18.4,109,6.4,4,8447,2.6,22.0,11.18
24,F,154.0,109.4,Swimming,41,Medium,10.4,141,6.5,5,7579,1.8,22.1,17.74
22,F,160.5,83.5,HIIT,80,Medium,26.6,148,6.4,1,8292,2.1,21.9,8.78
47,F,154.4,62.3,Dancing,100,High,13.3,150,6.2,10,11923,2.0,21.3,3.81
23,F,172.1,109.7,Tennis,49,Low,10.9,133,7.1,1,7461,2.7,21.1,15.04
34,F,163.9,84.9,Yoga,111,Medium,9.4,134,7.2,6,5650,1.9,19.7,10.89
26,F,169.1,86.3,Cycling,115,Low,23.4,116,7.1,1,6655,2.1,17.4,12.22
32,F,160.9,75.5,Walking,60,Low,4.8,122,7.6,3,7545,2.1,17.4,8.69
44,M,178.7,92.8,Running,108,High,38.1,138,5.1,2,10532,3.2,26.6,2.46
64,M,156.1,85.4,Swimming,100,Low,16.5,102,7.7,8,9762,1.9,20.5,11.69
21,M,177.3,69.7,HIIT,105,Medium,29.2,144,5.6,4,8802,1.8,17.3,5.38
64,F,159.5,116.4,Tennis,45,Low,10.6,104,5.6,7,5676,1.6,23.6,17.64
56,F,167.0,62.9,Swimming,26,High,4.4,145,6.9,3,7116,2.9,20.2,1.96
33,F,164.0,100.6,Swimming,90,Medium,21.1,156,6.3,1,7808,2.2,21.5,13.07
30,M,179.8,86.3,Swimming,78,Medium,15.7,136,7.1,5,8664,1.6,25.9,0.98
59,M,178.0,79.8,Swimming,37,Low,5.7,107,6.9,2,7981,2.7,21.7,3.18
50,F,165.4,106.7,Weight Training,36,Medium,7.7,134,7.8,9,9877,2.1,21.7,15.4
47,M,173.5,70.0,Tennis,113,Medium,19.2,139,6.8,9,7916,3.2,21.6,1.89
52,M,175.6,114.2,Tennis,26,High,8.4,143,7.3,9,8786,2.0,28.8,7.99
55,F,163.1,123.6,Yoga,24,Low,2.5,109,5.9,1,6415,2.6,24.7,18.36
19,M,168.9,124.3,Walking,64,Medium,10.1,147,9.2,10,8103,3.2,28.2,13.44
33,M,186.5,121.9,Weight Training,63,Medium,15.3,156,8.1,2,8968,2.5,20.1,17.12
45,F,159.1,98.9,HIIT,99,Low,32.6,121,8.1,1,7025,3.4,17.8,18.04
27,M,175.7,142.4,Swimming,86,Low,23.8,131,6.4,10,9617,3.5,29.2,17.95
38,M,181.7,120.5,Yoga,112,High,15.7,149,6.7,4,7342,1.5,24.2,12.97
32,F,160.9,73.7,Weight Training,54,Medium,7.9,139,6.5,10,7211,3.0,17.4,8.2
49,F,169.1,103.9,Basketball,58,Low,13.4,105,6.5,1,5887,2.6,19.9,14.84
23,F,172.1,107.1,Running,106,Medium,37.0,147,8.2,2,5516,3.0,21.1,14.24
59,M,172.5,92.4,Yoga,74,High,8.0,130,7.0,3,9010,2.5,24.2,6.51
31,F,168.4,101.5,Basketball,35,Medium,9.5,139,5.8,4,7255,2.5,17.0,17.18
39,M,173.3,88.9,Dancing,58,Medium,9.4,142,6.8,4,12871,3.0,26.1,3.32
57,F,163.9,99.5,Tennis,111,Low,22.3,106,7.0,10,8196,2.7,18.2,16.18
58,M,167.3,114.7,Walking,119,Low,14.4,106,6.4,5,6897,3.0,27.6,11.96
39,F,174.0,62.9,Yoga,53,Low,2.8,118,7.2,1,9182,1.7,19.3,1.05
61,M,172.7,126.5,Yoga,43,Low,4.5,105,6.6,7,9220,1.6,28.0,13.02
28,M,170.4,94.2,Dancing,27,Low,3.9,127,6.7,6,9384,2.8,23.0,8.78
33,F,164.8,110.0,Yoga,117,High,15.0,148,8.1,2,9677,3.1,25.6,13.08
52,M,185.4,80.5,Running,47,Low,10.3,113,6.6,8,10931,2.6,21.7,2.14
20,M,171.9,81.5,HIIT,96,High,36.4,180,5.9,8,9337,3.2,24.1,3.51
48,F,160.4,77.7,Tennis,103,Medium,19.4,131,6.1,10,8461,2.9,25.5,3.84
61,M,175.4,104.8,Dancing,71,Low,11.3,105,6.6,3,6464,1.6,20.1,13.42
47,F,166.2,76.1,Dancing,106,High,17.2,140,6.7,3,9650,2.7,16.4,9.4
28,M,187.3,141.1,Dancing,117,High,35.2,158,8.3,8,8723,2.5,29.3,12.83
58,M,193.0,153.6,HIIT,80,Medium,49.1,118,6.6,6,6221,3.0,28.2,14.26
19,M,179.4,105.5,Walking,91,High,14.2,178,6.2,6,10098,2.9,25.6,7.58
38,M,169.9,122.1,Tennis,71,Low,17.5,114,7.0,8,9216,2.5,25.2,15.62
36,F,161.6,81.2,Yoga,105,Low,7.1,120,7.5,1,10755,1.8,23.3,6.91
38,M,177.3,77.1,Dancing,64,Medium,9.0,120,6.0,4,9823,2.3,22.3,2.04
47,M,176.4,114.6,HIIT,71,Medium,32.5,136,6.5,10,7240,3.4,23.1,13.66
35,F,152.9,100.3,Cycling,117,Low,27.6,120,7.6,6,6963,2.9,21.7,15.51
54,M,184.1,98.2,Basketball,73,Low,15.9,109,8.9,6,5025,1.6,18.3,11.92
47,M,181.8,91.4,Tennis,23,High,6.0,150,6.3,3,10028,2.7,21.7,5.72
48,M,180.4,125.8,Running,120,High,57.4,166,6.7,9,7946,2.5,25.1,13.63
26,F,162.5,62.1,Cycling,49,Medium,8.6,141,5.4,1,10533,2.7,17.3,5.86
57,M,185.1,105.6,Yoga,111,Medium,11.7,126,6.1,4,6267,3.4,20.0,12.26
33,F,159.7,111.5,Yoga,47,Low,4.4,121,7.0,7,7974,2.1,21.9,17.38
36,M,176.0,95.5,Swimming,70,Medium,15.6,123,6.1,6,9147,2.4,23.8,7.33
21,M,172.0,114.2,Running,27,Medium,10.0,147,5.3,1,5603,2.0,22.5,15.41
56,F,164.3,88.5,Tennis,44,Medium,9.5,111,6.9,7,11953,1.8,20.1,11.33
58,F,162.7,123.2,Cycling,55,High,22.4,129,7.6,4,8353,2.1,24.0,19.48
44,F,159.1,84.8,Walking,35,Medium,3.7,126,6.8,5,10062,2.5,17.8,12.68
45,M,166.2,80.0,Yoga,47,High,4.4,159,7.6,8,11958,3.5,18.1,9.73
22,F,166.4,73.0,Cycling,88,Medium,18.1,154,8.5,1,7815,2.6,22.4,3.18
23,M,173.1,83.7,Cycling,31,Medium,7.3,141,7.7,4,7706,2.9,22.9,4.82
57,F,163.8,122.4,Swimming,52,High,17.3,151,7.7,4,9259,3.3,31.4,12.21
43,F,156.8,102.0,HIIT,94,Medium,38.3,137,7.0,7,6893,2.1,23.0,14.77
30,F,162.0,73.9,HIIT,41,Low,10.1,126,7.9,9,9461,2.7,17.3,8.16
62,F,168.4,55.3,Cycling,74,Low,9.6,110,5.8,8,8727,3.3,18.7,0.76
39,F,160.5,66.2,Tennis,47,Medium,7.5,123,6.5,3,7590,2.1,23.8,1.9
60,M,179.3,116.3,Yoga,38,Medium,4.4,110,6.1,3,6392,1.9,24.3,12.18
28,F,162.7,86.1,Dancing,52,Low,6.8,133,7.5,3,9729,2.9,23.9,6.93
38,M,173.9,100.5,Cycling,52,Medium,14.8,135,8.1,4,9413,3.4,24.4,8.75
59,M,182.2,126.6,Weight Training,20,Low,4.2,102,8.4,2,10188,1.7,28.7,10.1
53,F,154.9,85.0,Weight Training,92,Low,13.0,110,7.0,7,3337,3.0,18.8,13.95
22,F,166.4,96.7,Basketball,91,Medium,23.4,134,6.8,7,9476,2.3,22.4,10.29
60,M,167.1,82.6,Yoga,20,Low,1.4,106,7.3,7,7228,3.4,19.8,8.76
18,F,165.9,100.6,Dancing,109,Low,16.7,132,7.4,6,7128,2.6,21.7,13.65
33,M,167.6,68.2,Tennis,116,High,22.4,146,6.5,6,11641,3.5,21.5,2.69
26,M,176.9,152.4,Swimming,34,Medium,12.1,156,8.2,1,6425,2.2,30.8,17.41
18,M,168.1,91.8,Yoga,31,Low,2.4,123,7.1,1,12985,3.5,25.2,5.8
23,M,181.6,87.7,Swimming,118,Medium,24.1,159,6.2,9,10985,3.0,20.8,6.27
46,M,178.4,141.0,Running,111,High,59.5,136,8.1,1,10241,2.8,27.7,16.8
58,Other,171.1,114.5,Tennis,101,Low,23.4,105,7.3,3,9954,1.9,27.8,10.56
31,M,171.4,97.6,Basketball,44,Low,9.5,113,7.4,6,11370,1.9,24.4,7.65
64,F,161.4,53.6,Cycling,110,Medium,16.6,111,7.8,4,8680,2.4,17.5,2.58
51,F,178.5,109.6,Yoga,99,Medium,10.8,114,5.6,3,8552,2.6,25.4,9.48
58,M,176.8,142.8,Walking,97,Medium,17.5,130,7.8,2,7560,3.5,32.3,14.44
47,F,158.4,58.2,Yoga,42,Medium,2.4,131,6.5,10,10016,2.1,19.2,3.44
58,F,160.3,72.2,HIIT,109,Low,26.1,112,7.7,10,8250,3.0,19.3,7.18
22,F,167.1,100.5,Weight Training,34,Medium,6.8,152,8.6,4,10704,2.5,23.7,10.89
40,F,164.5,77.5,Tennis,57,High,12.5,148,6.6,6,9007,3.0,20.5,7.32
62,F,153.8,102.3,Yoga,51,Medium,5.2,118,7.7,9,6639,3.2,19.0,18.55
57,F,162.9,99.2,Running,53,Medium,17.1,126,6.7,8,4327,1.9,21.4,13.77
60,M,190.4,122.5,Walking,81,High,14.6,143,6.7,8,7450,2.7,27.4,8.22
40,M,181.8,123.0,Running,36,Medium,14.4,121,6.7,1,6588,1.9,27.3,10.14
51,F,164.9,75.3,Yoga,99,Medium,7.4,120,8.0,6,10928,2.4,19.8,6.7
55,F,163.9,94.5,Cycling,73,Medium,19.5,120,6.9,6,12629,2.0,27.0,7.36
62,F,163.8,89.4,Walking,33,Low,3.1,100,5.7,4,6715,2.6,23.1,9.27
25,F,160.4,72.7,Dancing,59,Medium,7.8,147,4.7,3,12413,2.6,21.3,5.97
45,F,165.5,122.5,Cycling,56,Medium,19.4,131,6.5,5,8056,2.1,23.4,19.41
59,F,160.2,106.7,Swimming,43,High,12.5,129,6.4,3,5417,3.1,19.9,17.73
26,F,158.0,54.5,Basketball,21,Medium,3.0,162,7.7,8,8405,1.8,19.3,1.98
43,M,168.6,89.9,Weight Training,77,Low,11.5,121,7.8,2,10048,3.5,20.5,9.73
32,F,162.0,111.2,Running,114,Low,34.4,116,7.6,4,5200,2.2,22.3,17.01
50,M,172.9,124.7,Basketball,73,Medium,24.2,119,6.4,5,7764,2.5,26.0,15.2
39,M,176.9,103.2,Walking,43,High,6.5,157,7.3,9,10445,3.2,24.0,8.75
21,M,182.8,122.8,Basketball,66,Medium,21.6,151,5.9,9,7003,2.1,20.5,17.16
33,M,176.0,132.8,Swimming,80,Medium,24.7,146,7.7,3,5961,1.6,24.8,19.06
24,F,157.2,70.2,Basketball,85,High,18.5,180,6.8,2,10906,3.3,20.5,6.29
61,F,165.2,74.6,Weight Training,52,Medium,7.7,122,6.8,5,11329,3.4,21.9,4.53
54,M,170.3,119.8,Dancing,25,Medium,5.5,131,7.6,8,5350,2.5,24.4,15.53
31,F,162.6,100.6,Weight Training,58,High,13.6,158,7.4,1,7408,3.2,17.7,17.56
58,F,175.4,115.1,Swimming,38,Low,8.5,103,7.3,9,8964,3.0,19.0,17.94
27,F,161.1,71.4,Yoga,96,High,8.0,166,7.1,4,11995,2.6,17.3,8.99
59,M,172.6,115.9,Basketball,46,Low,11.8,114,8.0,1,4434,3.1,24.9,12.66
52,M,176.4,120.8,Cycling,105,Medium,35.8,123,7.1,7,6931,3.2,25.9,13.06
54,F,155.9,58.2,Walking,52,High,4.5,146,5.5,6,10564,1.8,18.5,4.53
47,F,164.0,105.1,Cycling,28,Medium,8.3,130,4.9,5,4011,2.3,21.0,15.62
33,M,173.3,73.7,Dancing,53,Low,5.9,122,6.0,8,8072,2.9,18.7,5.41
20,F,154.6,102.5,Cycling,119,Low,28.7,133,7.2,4,7017,2.1,22.4,15.55
30,F,159.1,72.0,Swimming,73,Medium,12.2,148,7.4,2,10415,1.7,21.4,5.91
53,F,160.2,69.6,Walking,91,Medium,8.0,134,7.8,3,10987,1.9,17.5,8.43
20,M,168.7,77.3,Cycling,93,Medium,20.3,142,6.9,1,11743,2.9,20.5,5.72
56,M,177.4,107.1,Dancing,38,Medium,7.4,117,6.9,9,10586,3.0,31.2,2.84
48,F,176.7,74.3,Running,45,Medium,10.9,133,7.1,4,9847,2.9,20.6,2.89
21,F,165.3,102.5,Yoga,92,Low,7.8,124,8.0,5,6847,3.0,22.8,13.34
43,F,167.7,91.8,Swimming,76,Medium,16.2,133,7.3,10,7293,3.3,20.2,11.33
46,F,163.5,71.9,Basketball,68,Medium,13.0,142,7.3,8,8391,2.0,16.8,8.74
61,F,149.6,69.2,Swimming,108,Medium,17.4,119,6.9,1,9436,1.7,21.6,6.23
64,F,176.5,118.8,Tennis,99,Medium,28.6,115,7.5,5,6604,1.7,25.2,12.87
33,F,160.5,86.7,Swimming,119,Medium,24.0,144,6.1,5,5501,3.0,17.5,13.85
52,F,168.2,111.7,Yoga,47,High,6.1,138,6.2,1,9879,2.3,22.4,15.04
33,F,166.0,118.4,Basketball,47,High,17.3,147,5.9,6,8142,2.9,24.8,15.83
37,M,178.5,138.4,Dancing,73,High,21.6,152,7.8,7,6119,2.8,26.6,16.61
34,F,169.1,111.6,Yoga,90,High,11.7,156,7.5,9,8531,3.4,24.9,12.69
55,M,184.7,117.3,Tennis,76,Low,18.0,106,5.9,1,10338,1.6,30.5,4.45
25,F,159.9,92.9,Tennis,101,Medium,22.8,151,5.9,1,7894,2.5,20.3,12.84
32,M,176.0,77.9,Walking,65,Low,5.3,117,6.2,3,10477,1.8,22.3,2.68
62,F,162.8,65.3,Tennis,32,Medium,5.1,117,8.8,4,6569,3.1,23.5,0.85
37,F,167.2,91.2,Weight Training,119,Low,18.0,117,8.4,1,10718,2.8,24.5,7.28
30,F,166.3,76.7,Yoga,120,Medium,9.2,165,6.2,5,11670,2.8,19.7,7.27
57,F,172.4,87.2,Yoga,115,Low,8.3,101,6.0,4,8129,3.1,19.6,9.5
42,F,167.2,120.5,Weight Training,68,High,19.1,145,8.0,6,6184,1.6,26.6,14.46
53,M,180.9,119.6,Yoga,118,High,16.4,156,7.6,2,6930,1.8,23.4,13.4
20,F,152.4,62.1,Cycling,23,Medium,4.0,142,8.3,9,8807,2.2,22.1,3.39
53,F,158.7,115.9,Running,91,Medium,34.4,126,6.4,6,5418,2.7,27.1,15.26
21,F,165.1,109.5,Running,67,Medium,23.9,150,6.9,6,8558,3.0,21.4,15.92
62,F,165.6,100.3,Walking,53,Medium,6.7,130,6.7,6,5739,2.4,21.7,13.0
40,F,158.0,54.8,HIIT,26,Medium,5.7,133,6.6,2,8605,1.9,21.5,0.38
54,M,182.5,107.9,Swimming,113,Low,23.7,103,7.2,10,9338,3.4,28.0,5.0
54,M,161.2,73.6,Cycling,50,Medium,10.4,135,7.8,5,6104,3.4,27.7,0.44
52,M,182.9,119.2,Weight Training,26,High,7.2,159,6.3,1,8651,3.3,24.0,11.74
24,F,153.1,53.0,Walking,46,Low,2.6,133,8.8,5,6312,2.8,19.2,2.75
30,M,178.8,161.7,Dancing,38,Medium,11.2,154,7.0,3,5448,1.7,33.8,16.65
25,F,160.3,98.3,Walking,24,Low,2.5,129,7.6,10,8836,1.6,18.1,16.35
21,M,178.4,154.4,Yoga,42,High,7.6,160,7.3,1,6492,3.1,30.8,17.6
60,M,174.6,93.5,Cycling,25,Medium,6.6,115,6.5,6,6249,2.5,30.6,0.03
31,M,180.0,73.4,Walking,102,High,11.0,162,8.1,7,10297,3.2,21.9,0.74
28,M,180.5,108.8,Swimming,92,Medium,23.3,140,5.6,2,10770,1.7,25.3,8.17
50,M,182.4,102.5,Weight Training,37,Medium,7.6,111,5.2,8,5647,1.7,17.9,13.09
21,F,165.1,99.5,Cycling,39,Low,9.1,133,5.7,2,6482,1.7,21.4,12.59
25,F,156.7,81.0,Walking,24,Low,2.0,129,6.7,4,9680,2.4,26.1,5.7
58,M,169.4,94.1,Yoga,86,Medium,8.1,118,6.2,9,8070,2.1,17.4,14.01
52,F,159.7,69.1,Cycling,52,Low,8.5,101,6.2,9,10586,2.6,18.0,7.5
57,F,162.5,54.1,Yoga,58,Medium,3.1,123,6.7,2,11869,1.9,17.0,2.82
40,M,177.6,112.2,Tennis,39,Medium,10.6,132,7.1,7,9092,2.3,23.7,11.82
56,M,168.7,76.9,Dancing,66,Low,7.7,104,6.5,9,11006,2.2,21.3,5.31
29,M,168.2,123.5,Walking,59,High,10.7,160,5.6,4,6539,1.6,26.8,15.42
44,F,163.1,90.5,Walking,108,High,14.4,131,5.5,3,7872,3.4,20.4,11.43
45,F,166.9,125.8,Weight Training,102,Medium,25.6,135,6.0,4,5207,2.5,27.3,15.85
24,F,167.0,70.3,Weight Training,114,Low,13.3,130,7.4,3,10458,2.8,18.8,5.82
55,F,157.2,86.7,HIIT,103,High,41.6,150,6.4,8,10933,2.5,22.0,10.8
64,F,166.9,99.9,Tennis,61,Low,12.3,103,6.8,7,6574,2.2,23.1,10.56
54,M,173.9,146.4,Weight Training,39,Low,9.5,105,6.0,9,8448,2.4,29.0,19.38
27,M,174.5,73.2,Dancing,110,Low,12.3,122,9.3,2,8873,3.3,17.1,6.86
21,M,187.9,93.9,Basketball,21,Low,4.4,125,5.2,3,6801,2.2,14.2,13.43
30,F,159.1,58.1,Swimming,55,High,8.7,147,6.7,10,9124,1.9,21.4,1.38
34,F,166.3,111.5,Swimming,28,Medium,7.3,146,8.0,5,5889,2.0,23.0,15.22
44,M,181.5,110.8,Basketball,80,Low,19.7,106,5.4,4,8072,2.6,26.3,7.9
57,F,175.1,121.3,Tennis,109,High,37.5,136,6.8,2,5198,1.9,25.7,13.75
63,M,168.6,67.4,HIIT,40,Medium,10.7,125,6.4,7,9600,2.3,20.9,2.58
56,F,165.3,67.6,Yoga,119,Medium,8.0,130,7.2,6,13984,2.2,19.6,4.62
